Recording Team,Recording Date,Audio Filename,Spectrogram Filename,Age Category,Age Cat NB,Sex,Context,Context Category,Call Type (Freq),Call Type NB,Valence,F0Mean,Q25,Q50,Q75,Fpeak,Dur,AMVar,AMRate,AMExtent,Harmonicity,WienEntrMean,DFMin,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,Type
FBN,3/20/14,FBNFBNNovelObject20032014VT13HFm6.wav,FBNFBNNovelObject20032014VT13HFm6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,280.506,1390.852,4379.138,365.899,0.35,101.858,27.18,3.748,3.13,-3.869,1310.358,424.915,2203.278,3721.698,4264.993,5238.839,5956.932,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT13HFs1.wav,FBNFBNNovelObject20032014VT13HFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,405.76,2272.704,4437.911,7489.824,324.142,0.1,38.051,10.014,3.8,1.37,-2.243,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT13HFs2.wav,FBNFBNNovelObject20032014VT13HFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,393.801,684.576,3414.567,6072.168,354.024,0.105,81.014,14.229,5.694,1.34,-2.309,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT13HFs3.wav,FBNFBNNovelObject20032014VT13HFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,463.756,2072.306,4126.402,5985.226,371.388,0.1,110.285,5.007,22.027,4.04,-2.02,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT13HFs4.wav,FBNFBNNovelObject20032014VT13HFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,388.905,3326.598,4922.743,7120.124,3985.081,0.117,115.038,4.292,26.806,0.85,-1.667,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT13HFs6.wav,FBNFBNNovelObject20032014VT13HFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,377.634,642.143,3427.37,5488.294,406.494,0.094,71.972,15.901,4.526,3.21,-2.204,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT13LFs1.wav,FBNFBNNovelObject20032014VT13LFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,48.081,117.673,223.511,431.234,326.173,0.311,139.556,30.578,4.564,0.15,0.006,751.369,305.441,900.097,2259.035,3391.586,3974.193,6024.131,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT13LFs2.wav,FBNFBNNovelObject20032014VT13LFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,50.779,136.506,283.799,412.708,350.224,0.327,123.107,25.968,4.741,0.5,-0.068,2284.816,363.605,2341.131,3577.462,4118.22,4735.274,7100.017,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT13LFs3.wav,FBNFBNNovelObject20032014VT13LFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,53.307,113.503,195.147,586.511,121.85,0.316,96.926,30.041,3.226,2.96,-0.901,1468.163,2702.92,3899.99,5795.213,6723.259,7505.529,8466.163,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT13LFs4.wav,FBNFBNNovelObject20032014VT13LFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,57.926,231.391,399.552,577.73,406.273,0.216,103.888,20.795,4.996,1.53,-0.499,1162.073,417.109,906.871,2206.48,2496.153,3874.66,5766.409,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT13LFs5.wav,FBNFBNNovelObject20032014VT13LFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,49.781,95.271,243.512,492.787,109.315,0.383,98.395,30.041,3.275,-1.51,0.067,1140.566,386.025,2437.904,3765.981,4522.226,7157.042,8275.263,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT13LFs6.wav,FBNFBNNovelObject20032014VT13LFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,50.297,117.236,247.433,506.306,123.216,0.355,129.914,35.203,3.69,-5.02,0.047,1364.392,339.678,2302.449,3537.761,4471.879,7226.863,8115.921,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFm1.wav,FBNFBNNovelObject20032014VT1HFm1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFm,2,Neg,61.156,580.681,2287.222,4953.288,2239.172,0.311,124.275,28.969,4.29,0.04,-3.357,1155.139,462.244,2271.671,2520.336,3809.706,4372.537,5075.053,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFm3.wav,FBNFBNNovelObject20032014VT1HFm3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFm,6,Neg,NA,551.052,2489.247,4880.421,2737.021,0.338,121.23,17.729,6.838,1.65,-2.266,498.114,1250.245,2704.667,3531.251,4268.367,4785.74,5772.589,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFm4.wav,FBNFBNNovelObject20032014VT1HFm4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,107.235,277.521,2119.055,4408.481,2548.425,0.305,90.695,24.58,3.69,2.03,-3.426,713.842,2517.367,3739.656,4261.279,4838.758,5523.87,6992.038,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFm5.wav,FBNFBNNovelObject20032014VT1HFm5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFm,6,Neg,NA,239.988,1061.326,3545.56,398.051,0.311,78.565,35.404,2.219,1.59,-3.256,995.489,347.676,1405.052,2674.336,3445.779,4015.161,5781.186,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFm6.wav,FBNFBNNovelObject20032014VT1HFm6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFm,6,Neg,NA,2287.158,4586.008,7603.44,2617.191,0.377,93.405,33.132,2.819,2.06,-2.122,1093.509,1338.415,2597.094,3619.734,5325.589,5914.998,7365.089,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFs1.wav,FBNFBNNovelObject20032014VT1HFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,400.202,514.05,2399.876,5099.825,368.001,0.239,80.292,18.862,4.257,6.15,-3.16,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFs2.wav,FBNFBNNovelObject20032014VT1HFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,211.149,2349.559,4487.815,6961.968,2233.038,0.222,100.721,11.266,8.94,1.91,-1.431,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFs4.wav,FBNFBNNovelObject20032014VT1HFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,477.458,2058.081,4728.046,7213.366,2388.913,0.444,93.785,16.897,5.55,4.46,-2.286,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFs5.wav,FBNFBNNovelObject20032014VT1HFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,216.856,3392.56,5622.66,8151.443,4937.781,0.144,83.438,13.866,6.018,1.35,-2.44,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1HFs6.wav,FBNFBNNovelObject20032014VT1HFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,147.616,777.473,3797.705,6664.647,430.043,0.2,107.57,17.524,6.138,1.94,-2.172,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT1LFs1.wav,FBNFBNNovelObject20032014VT1LFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,74.26,249.667,545.404,2258.254,135.337,0.488,76.731,31.749,2.417,0.28,-2.301,969.009,414.352,1256.715,2240.749,3302.036,4116.435,4910.432,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT1LFs2.wav,FBNFBNNovelObject20032014VT1LFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,64.796,181.403,358.48,703.554,404.645,0.416,78.393,22.831,3.434,0.75,-0.681,863.595,404.048,1367.438,2349.858,3619.937,4375.354,4967.2,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT1LFs4.wav,FBNFBNNovelObject20032014VT1LFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,60.607,125.873,204.873,721.726,127.639,0.322,89.675,32.63,2.748,7.8,-1.291,1069.534,1028.3,2509.631,3736.654,4461.116,7726.429,9092.955,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT1LFs5.wav,FBNFBNNovelObject20032014VT1LFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,64.634,133.098,226.269,516.679,329.696,0.377,66.861,33.134,2.018,1.63,-0.764,1001.501,323.266,1300.26,2425.453,3207.349,4379.681,4996.486,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT1LFs6.wav,FBNFBNNovelObject20032014VT1LFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,66.796,140.266,334.859,1355.321,131.889,0.394,108.447,10.154,10.68,5.76,-1.932,1009.341,267.941,1311.962,2481.701,3386.262,4812.351,5962.27,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFm1.wav,FBNFBNNovelObject20032014VT2HFm1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,266.454,1803.669,4950.035,134.048,0.294,103.484,22.106,4.681,2.7,-2.928,712.107,1278.025,2524.084,4298.42,4614.665,5518.961,6513.68,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFm2.wav,FBNFBNNovelObject20032014VT2HFm2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,170.548,677.362,4957.54,138.946,0.438,100.739,21.676,4.648,1.64,-4.64,1183.977,227.541,1178.861,2364.162,3616.84,4110.053,5725.445,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFm3.wav,FBNFBNNovelObject20032014VT2HFm3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,130.349,273.601,617.207,354.564,0.322,75.746,27.97,2.708,-2.41,-0.529,1195.915,314.359,1265.291,2500.678,3895.612,4599.779,5396.924,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFm4.wav,FBNFBNNovelObject20032014VT2HFm4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,258.174,1620.146,5334.968,378.839,0.333,107.79,30.041,3.588,0.99,-3.63,1268.513,328.323,1153.132,2283.699,2597.583,3865.901,4197.439,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFm5.wav,FBNFBNNovelObject20032014VT2HFm5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,284.068,1833.742,5434.571,131.66,0.289,92.818,29.462,3.15,1.49,-3.247,766.238,376.267,1134.069,2622.589,3999.765,4711.356,5938.123,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFm6.wav,FBNFBNNovelObject20032014VT2HFm6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,572.775,2428.669,6329.873,398.657,0.233,81.868,30.041,2.725,3.91,-2.557,803.127,353.499,1196.471,2235.443,2805.2,4074.597,4416.847,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFs1.wav,FBNFBNNovelObject20032014VT2HFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,502.17,3811.909,6104.674,8189.659,7627.59,0.705,94.209,21.289,4.425,8.06,-2.846,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFs2.wav,FBNFBNNovelObject20032014VT2HFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,484.025,2568.22,3808.423,8008.531,2608.476,0.288,105.178,15.599,6.743,16.09,-4.232,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFs3.wav,FBNFBNNovelObject20032014VT2HFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,499.879,3939.405,6045.195,8058.118,7799.086,0.144,140.628,13.866,10.142,3.65,-2.146,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFs4.wav,FBNFBNNovelObject20032014VT2HFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,523.543,3524.618,5571.932,8627.273,2617.117,0.189,102.248,18.554,5.511,5.4,-2.469,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFs5.wav,FBNFBNNovelObject20032014VT2HFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,405.182,731.713,3120.987,4920.599,3858.489,0.094,43.911,15.905,2.761,2,-2.198,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT2HFs6.wav,FBNFBNNovelObject20032014VT2HFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,548.561,4032.501,6096.228,8335.586,5603.953,0.133,85.501,15.02,5.692,0.64,-2.154,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT2LFs1.wav,FBNFBNNovelObject20032014VT2LFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,64.994,144.346,343.229,743.153,129.713,0.372,87.629,25.557,3.429,-1.45,-0.584,1035.908,382.718,985.816,2489.382,3476.533,4061.969,5763.23,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2LFs2.wav,FBNFBNNovelObject20032014VT2LFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,63.879,138.233,261.218,452.452,349.79,0.255,107.908,39.186,2.754,1.53,-0.538,1351.108,345.624,1041.831,2680.711,3930.062,4453.521,5162.368,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2LFs3.wav,FBNFBNNovelObject20032014VT2LFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,65.736,135.691,189.207,358.787,146.807,0.499,156.292,15.02,10.405,2.68,-0.518,941.794,257.459,975.569,2246.265,2915.145,3556.978,5692.339,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2LFs4.wav,FBNFBNNovelObject20032014VT2LFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,64.361,137.278,239.158,520.372,139.562,0.266,79.401,18.776,4.229,-3.9,-0.436,1245.996,312.921,2598.189,3670.086,4009.661,5810.122,7536.653,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2LFs5.wav,FBNFBNNovelObject20032014VT2LFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,61.641,125.758,160.953,337.288,130.755,0.25,57.497,12.016,4.785,-6.3,-0.499,1523.916,934.455,2606.792,3891.966,4476.117,6167.942,7054.405,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT2LFs6.wav,FBNFBNNovelObject20032014VT2LFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,57.955,126.946,224.704,427.431,351.073,0.305,77.571,27.855,2.785,-0.9,-0.429,1244.918,334.653,2369.652,2825.034,3989.591,4686.663,6762.715,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFm1.wav,FBNFBNNovelObject20032014VT5HFm1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,46.999,138.034,446.039,5001.329,118.678,0.305,76.176,19.663,3.874,3.01,-5.709,1322.241,273.839,1661.482,4162.792,5036.776,5795.109,7763.342,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFm2.wav,FBNFBNNovelObject20032014VT5HFm2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,97.8,169.477,476.69,5196.934,355.038,0.361,83.607,34.661,2.412,-1.17,-6.075,623.897,312.611,2209.088,3954.636,4341.896,5626.861,6676.955,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFm3.wav,FBNFBNNovelObject20032014VT5HFm3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,85.526,146.634,1208.217,6177.346,125.066,0.305,102.488,19.664,5.212,3.79,-5.679,661.208,1776.548,2271.954,3869.874,4435.386,6566.254,7502.808,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFm4.wav,FBNFBNNovelObject20032014VT5HFm4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,91.879,186.545,719.123,6409.476,396.266,0.399,97.082,16.272,5.966,-0.26,-5.841,890.381,364.229,2279.607,4058.678,4849.765,5588.667,6199.54,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFm5.wav,FBNFBNNovelObject20032014VT5HFm5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,68.749,198.83,541.904,5766.571,357.398,0.316,84.024,34.784,2.416,-2.25,-5.254,1032.595,370.249,1686.4,2285.231,3901.909,5006.435,5820.399,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFm6.wav,FBNFBNNovelObject20032014VT5HFm6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,38.266,115.061,283.017,1919.212,113.969,0.422,103.567,17.788,5.822,3.62,-5.041,1226.368,2127.142,3897.153,5924.658,7310.23,7894.19,9123.514,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFs1.wav,FBNFBNNovelObject20032014VT5HFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,157.88,809.911,4253.185,7845.015,7091.295,0.133,80.348,11.265,7.132,4.74,-2.06,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFs2.wav,FBNFBNNovelObject20032014VT5HFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,499.197,2164.015,5350.439,6907.088,5798.171,0.122,117.596,8.192,14.354,3.13,-2.024,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFs3.wav,FBNFBNNovelObject20032014VT5HFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,276.466,1554.219,4178.542,6564.972,5951.803,0.122,77.075,20.485,3.763,2.24,-2.283,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFs4.wav,FBNFBNNovelObject20032014VT5HFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,192.226,783.795,3934.301,7161.843,480.413,0.078,59.264,NA,NA,5.95,-3.776,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT5HFs5.wav,FBNFBNNovelObject20032014VT5HFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,258.546,4463.398,6626.523,7644.04,6656.782,0.111,126.849,9.013,14.074,1.98,-2.06,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT5LFs1.wav,FBNFBNNovelObject20032014VT5LFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,52.706,104.443,195.243,417.073,115.361,0.155,82.797,25.748,3.216,-1.94,0.213,797.948,344.732,2481.378,3885.59,4319.568,5391.159,7542.912,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5LFs2.wav,FBNFBNNovelObject20032014VT5LFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,54.677,105.178,193.948,365.138,117.948,0.189,116.691,31.811,3.668,-2.64,0.168,1238.024,322.64,2468.34,3655.123,4109.984,5155.238,7697.68,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5LFs3.wav,FBNFBNNovelObject20032014VT5LFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,55.133,105.865,175.832,507.53,107.743,0.316,105.728,31.622,3.344,0.87,-0.437,786.131,1503.321,2604.66,4123.696,5382.589,7038.087,7845.661,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5LFs4.wav,FBNFBNNovelObject20032014VT5LFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,51.28,88.861,216.788,421.374,361.408,0.355,85.434,33.797,2.528,-1.03,0.351,1184.673,350.169,2269.612,3720,4092.866,6707.133,7587.555,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5LFs5.wav,FBNFBNNovelObject20032014VT5LFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,48.986,154.997,288.247,394.128,302.902,0.438,124.151,36.505,3.401,1.38,0.175,1519.091,337.439,2437.915,4134.902,4931.706,5952.062,7788.198,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT5LFs6.wav,FBNFBNNovelObject20032014VT5LFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,52.206,107.349,209.688,355.602,300.574,0.372,115.266,32.282,3.571,-1.69,0.081,1860.27,359.751,2342.344,3833.863,5987.32,6773.678,7673.46,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFm1.wav,FBNFBNNovelObject20032014VT9HFm1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,274.815,946.32,5269.48,340.243,0.377,111.997,29.158,3.841,5.18,-4.586,1399.771,355.436,2260.066,2750.136,3994.162,4347.497,4855.074,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFm2.wav,FBNFBNNovelObject20032014VT9HFm2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,220.726,774.318,4176.416,323.57,0.383,109.749,31.347,3.501,4.7,-4.303,805.308,301.368,1004.726,2719.456,4450.891,6632.15,7927.328,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFm3.wav,FBNFBNNovelObject20032014VT9HFm3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,253.399,966.724,5356.556,339.034,0.499,132.247,30.041,4.402,3.85,-3.938,1207.509,363.467,2505.318,3912.493,4808.42,6281.983,6974.761,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFm4.wav,FBNFBNNovelObject20032014VT9HFm4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,307.978,1078.185,6112.169,126.56,0.255,146.045,31.349,4.659,0.15,-4.664,859.79,392.124,934.061,2021.561,2950.968,3932.024,4796.531,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFm5.wav,FBNFBNNovelObject20032014VT9HFm5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,306.128,1672.118,5610.536,319.1,0.227,111.095,28.576,3.888,4.24,-3.458,739.471,352.914,990.158,2369.102,2603.508,4002.011,4314.548,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFm6.wav,FBNFBNNovelObject20032014VT9HFm6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,357.404,979.473,5411.672,389.897,0.239,112.702,33.536,3.361,2.45,-4.136,1340.847,412.309,872.344,2546.005,3924.186,4420.927,6065.128,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFs1.wav,FBNFBNNovelObject20032014VT9HFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,376.06,342.161,2043.251,5695.392,368.861,0.194,103.192,12.875,8.015,4.8,-2.746,NA,NA,NA,NA,NA,NA,NA,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFs2.wav,FBNFBNNovelObject20032014VT9HFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,307.237,270.531,2646.973,6229.506,92.757,0.161,82.315,12.431,6.622,0.84,-3.49,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFs3.wav,FBNFBNNovelObject20032014VT9HFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,Mixed,4,Neg,NA,1371.308,4420.679,6875.531,7305.653,0.283,167.664,22.972,7.298,2.69,-2.496,787.694,388.004,2751.285,3948.697,4451.094,5745.74,6256.816,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFs4.wav,FBNFBNNovelObject20032014VT9HFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,371.931,333.284,2452.583,5990.278,388.896,0.227,81.91,21.982,3.726,3.46,-2.284,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFs5.wav,FBNFBNNovelObject20032014VT9HFs5.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,392.562,397.123,2937.429,7090.797,372.808,0.261,131.568,15.34,8.577,4.98,-3.539,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT9HFs6.wav,FBNFBNNovelObject20032014VT9HFs6.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,HFs,5,Neg,356.077,3005.255,5661.013,7826.43,392.293,0.189,92.416,13.254,6.972,4.5,-2.238,NA,NA,NA,NA,NA,NA,NA,HF
FBN,3/20/14,FBNFBNNovelObject20032014VT9LFs1.wav,FBNFBNNovelObject20032014VT9LFs1.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,47.316,168.12,312.634,543.208,378.005,0.255,81.89,13.715,5.971,2.82,-0.158,1257.803,343.603,2779.501,3995.101,4489.554,6661.237,7626.584,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9LFs2.wav,FBNFBNNovelObject20032014VT9LFs2.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,48.769,195.118,332.478,425.783,350.686,0.46,168.872,35.832,4.713,5.51,0.004,1077.646,360.744,2303.552,3114.092,3996.557,4499.918,5380.779,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9LFs3.wav,FBNFBNNovelObject20032014VT9LFs3.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,46.413,137.725,292.34,427.958,370.421,0.283,133.146,33.575,3.966,-0.34,-0.156,811.745,365.254,897.857,2744.64,3841.357,4737.331,5860.841,LF
FBN,3/20/14,FBNFBNNovelObject20032014VT9LFs4.wav,FBNFBNNovelObject20032014VT9LFs4.wav_spec.png,Weaner,2,female,NovelObject,NovelObject,LFs,1,Neg,43.722,107.835,275.008,370.676,341.624,0.416,158.824,36.049,4.406,2.18,0.092,1477.282,341.316,782.141,2316.267,2787.18,4009.394,4774.653,LF
